term,def,file_name,extraction_rule,plain_text_def,plain_text_term,masked_plain_text_def,labeled_def
Approximate group,"\label{approx-gp-def}
Suppose that $A$ is a finite subset of some ambient group and that $K \geq 1$ is a parameter. Then we say that $A$ is a $K$-approximate group if it is symmetric (that is, if $a \in A$ then $a^{-1} \in A$, and the identity lies in $A$) and if there is a set $X$ in the ambient group with $|X| \leq K$ and such that $A\cdot A \subseteq X \cdot A$.",/home/shufan/que_tex/green-ceb-2010.tex,definition[],"
Suppose that A is a finite subset of some ambient group and that K ≥ 1 is a parameter. Then we say that A is a K-approximate group if it is symmetric (that is, if a ∈ A then a^-1∈ A, and the identity lies in A) and if there is a set X in the ambient group with |X| ≤ K and such that A· A ⊆ X · A.",Approximate group,"
Suppose that A is a finite subset of some ambient group and that K ≥ 1 is a parameter. Then we say that A is a K-B_MATH_TERM I_MATH_TERM if it is symmetric (that is, if a ∈ A then a^-1∈ A, and the identity lies in A) and if there is a set X in the ambient group with |X| ≤ K and such that A· A ⊆ X · A.",O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
at degree of $v_i$," 
If, in applying definition 1.1 to vertex $v_i$  (not necessarily exhaustively), or for logical method of proof we have the edge $(v_i, v_k)$ linked in a Jaco Graph $J_n(1),$ then the degree vertex $v_i$ attains at $v_k$ is called the, ""$\emph{at degree of $v_i$}$ at $v_k$"", and is denoted, $d^*(v_i)@v_k.$
",/home/shufan/que_tex/1404.0484.tex,definition + \emph{}," 
If, in applying definition 1.1 to vertex v_i  (not necessarily exhaustively), or for logical method of proof we have the edge (v_i, v_k) linked in a Jaco Graph J_n(1), then the degree vertex v_i attains at v_k is called the, ""at degree of v_i at v_k"", and is denoted, d^*(v_i)@v_k.
",at degree of v_i," 
If, in applying definition 1.1 to vertex v_i  (not necessarily exhaustively), or for logical method of proof we have the edge (v_i, v_k) linked in a Jaco Graph J_n(1), then the degree vertex v_i attains at v_k is called the, ""B_MATH_TERM I_MATH_TERM I_MATH_TERM I_MATH_TERM at v_k"", and is denoted, d^*(v_i)@v_k.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM I_MATH_TERM O O O O O O
compact set,"A finite set of integers $A$ is a $2t$-\emph{compact set} if and only if the following conditions hold:
\begin{itemize}
\item[(i)] $-1,-2, \ldots, -2t+1$ belong to $A$;
\item[(ii)] for all $a \in A$ such that $a \neq -1,-2, \ldots, -2t+1$, we have $a \geq 1$ and $a \not\equiv 0~\mbox{mod~} 2t$;
\item[(iii)] let $b>a \geq 1$ be two integers such that $a \equiv b$ mod $2t$. If $b \in A$, then $a \in A$.
\end{itemize}
",/home/shufan/que_tex/extensions_of_character_formulas.tex,definition + \emph{},"A finite set of integers A is a 2t-compact set if and only if the following conditions hold:


  (i) -1,-2, …, -2t+1 belong to A;

  (ii) for all a ∈ A such that a ≠ -1,-2, …, -2t+1, we have a ≥ 1 and a ≢0  2t;

  (iii) let b>a ≥ 1 be two integers such that a ≡ b mod 2t. If b ∈ A, then a ∈ A.

",compact set,"A finite set of integers A is a 2t-B_MATH_TERM I_MATH_TERM if and only if the following conditions hold:


  (i) -1,-2, …, -2t+1 belong to A;

  (ii) for all a ∈ A such that a ≠ -1,-2, …, -2t+1, we have a ≥ 1 and a ≢0  2t;

  (iii) let b>a ≥ 1 be two integers such that a ≡ b mod 2t. If b ∈ A, then a ∈ A.

",O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
fundamental circuit graph,"
Let $\mathcal{G}$ be the bipartite graph on vertexes $E$ and an edge between $i\in B_0$ and $j \in E\setminus B_0$ if $B_0\setminus \{i\} \cup \{j\}$ is a basis.
We call this graph the $B_0$-\textit{fundamental circuit graph} .
",/home/shufan/que_tex/Orient_arith_matroids.tex,definition + \textit{},"
Let 𝒢 be the bipartite graph on vertexes E and an edge between i∈ B_0 and j ∈ E∖ B_0 if B_0∖{i}∪{j} is a basis.
We call this graph the B_0-fundamental circuit graph .
",fundamental circuit graph,"
Let 𝒢 be the bipartite graph on vertexes E and an edge between i∈ B_0 and j ∈ E∖ B_0 if B_0∖{i}∪{j} is a basis.
We call this graph the B_0-B_MATH_TERM I_MATH_TERM I_MATH_TERM .
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM O
Filtered quotient space,"\label{quot} A \emph{$I$-filtered quotient space} is a quotient $G/\Gamma$, where $G$ is an $I$-filtered group and $\Gamma$ is a subgroup of $G$ (with the induced filtration, see Example \ref{pushpull}).

A \emph{$I$-filtered homomorphism} $\phi: G/\Gamma \to G'/\Gamma'$ between $I$-filtered quotient spaces is a group homomorphism $\phi: G \to G'$ which maps $\Gamma$ to $\Gamma'$, and also maps $G_i$ to $G'_i$ for all $i \in I$.  Note that such a homomorphism descends to a map from $G/\Gamma$ to $G'/\Gamma'$.  

If $G$ is a nilpotent $I$-filtered Lie group, and $\Gamma$ is a discrete cocompact subgroup of $G$ which is rational with respect to $G_I$ (thus $\Gamma_i := \Gamma \cap G_i$ is cocompact in $G_i$ for each $i \in I$), we call $G/\Gamma = (G/\Gamma, G_I)$ an \emph{$I$-filtered nilmanifold} .
We say that $G/\Gamma$ has degree $\leq d$ or $\subseteq J$ of $G$ has degree $\leq d$ or $\subseteq J$.",/home/shufan/que_tex/1009.3998.tex,definition[]," A I-filtered quotient space is a quotient G/Γ, where G is an I-filtered group and Γ is a subgroup of G (with the induced filtration, see Example <ref>).

A I-filtered homomorphism ϕ: G/Γ→ G'/Γ' between I-filtered quotient spaces is a group homomorphism ϕ: G → G' which maps Γ to Γ', and also maps G_i to G'_i for all i ∈ I.  Note that such a homomorphism descends to a map from G/Γ to G'/Γ'.  

If G is a nilpotent I-filtered Lie group, and Γ is a discrete cocompact subgroup of G which is rational with respect to G_I (thus Γ_i := Γ∩ G_i is cocompact in G_i for each i ∈ I), we call G/Γ = (G/Γ, G_I) an I-filtered nilmanifold .
We say that G/Γ has degree ≤ d or ⊆ J of G has degree ≤ d or ⊆ J.",Filtered quotient space," A I-B_MATH_TERM I_MATH_TERM I_MATH_TERM is a quotient G/Γ, where G is an I-filtered group and Γ is a subgroup of G (with the induced filtration, see Example <ref>).

A I-filtered homomorphism ϕ: G/Γ→ G'/Γ' between I-B_MATH_TERM I_MATH_TERM I_MATH_TERMs is a group homomorphism ϕ: G → G' which maps Γ to Γ', and also maps G_i to G'_i for all i ∈ I.  Note that such a homomorphism descends to a map from G/Γ to G'/Γ'.  

If G is a nilpotent I-filtered Lie group, and Γ is a discrete cocompact subgroup of G which is rational with respect to G_I (thus Γ_i := Γ∩ G_i is cocompact in G_i for each i ∈ I), we call G/Γ = (G/Γ, G_I) an I-filtered nilmanifold .
We say that G/Γ has degree ≤ d or ⊆ J of G has degree ≤ d or ⊆ J.",O O I_MATH_TERM I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Somewhere-random source,"For integers $\Lambda$ and $N$
a {\em simple $(N,\Lambda)$-somewhere-random source} is a random variable
$\A = (\A_1, \ldots, \A_\Lambda)$ taking values in $S^\Lambda$,
where $S$ is some finite set of cardinality $2^N$,
such that for some $i_0 \in [\Lambda]$,
the distribution of $\A_{i_0}$ is uniform over
$S$. A {\em $(N, \Lambda)$-somewhere-random source} is a convex combination
of simple $(N, \Lambda)$-somewhere-random sources.
(When $N$ and $\Lambda$ are clear from context we refer to the source
as simply a ``somewhere-random source''.)",/home/shufan/que_tex/0901.2529.tex,definition[],"For integers Λ and N
a simple (N,Λ)-somewhere-random source is a random variable
= (_1, …, _Λ) taking values in S^Λ,
where S is some finite set of cardinality 2^N,
such that for some i_0 ∈ [Λ],
the distribution of _i_0 is uniform over
S. A (N, Λ)-somewhere-random source is a convex combination
of simple (N, Λ)-somewhere-random sources.
(When N and Λ are clear from context we refer to the source
as simply a “somewhere-random source”.)",Somewhere-random source,"For integers Λ and N
a simple (N,Λ)-B_MATH_TERM I_MATH_TERM is a random variable
= (_1, …, _Λ) taking values in S^Λ,
where S is some finite set of cardinality 2^N,
such that for some i_0 ∈ [Λ],
the distribution of _i_0 is uniform over
S. A (N, Λ)-B_MATH_TERM I_MATH_TERM is a convex combination
of simple (N, Λ)-B_MATH_TERM I_MATH_TERMs.
(When N and Λ are clear from context we refer to the source
as simply a “B_MATH_TERM I_MATH_TERM”.)",O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O
Block Source,"Let $\X = (\X_1,\X_2)$ be a random source over $\omm^{n_1} \times
\omm^{n_2}$. We say that $\X$ is a $(k_1,k_2)$-{\sf block source}
if $\X_1$ is an $(n_1,k_1)$-source and for each $x_1 \in
\omm^{n_1}$ the conditional random variable $\X_2 | \X_1 = x_1$ is
an $(n_2,k_2)$-source.",/home/shufan/que_tex/0901.2529.tex,definition[],"Let = (_1,_2) be a random source over ^n_1×^n_2. We say that  is a (k_1,k_2)-block source
if _1 is an (n_1,k_1)-source and for each x_1 ∈^n_1 the conditional random variable _2 | _1 = x_1 is
an (n_2,k_2)-source.",Block Source,"Let = (_1,_2) be a random source over ^n_1×^n_2. We say that  is a (k_1,k_2)-B_MATH_TERM I_MATH_TERM
if _1 is an (n_1,k_1)-source and for each x_1 ∈^n_1 the conditional random variable _2 | _1 = x_1 is
an (n_2,k_2)-source.",O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O
Somewhere-block source,"Let $\X = (\X_1,\ldots,\X_\Lambda)$ be a random variable such that
each $\X_i$ is distributed over $\omm^{n_{i,1}}\times
\omm^{n_{i,2}}$. We say that $\X$ is a {\sf simple
$(k_1,k_2)$-somewhere-block source} if there exists $i \in
[\Lambda]$ such that $\X_i$ is a $(k_1,k_2)$-block source. We say
that $\X$ is a {\sf somewhere-$(k_1,k_2)$-block source} if $\X$ is
a convex combination of simple somewhere random sources.",/home/shufan/que_tex/0901.2529.tex,definition[],"Let = (_1,…,_Λ) be a random variable such that
each _i is distributed over ^n_i,1×^n_i,2. We say that  is a simple
(k_1,k_2)-somewhere-block source if there exists i ∈
[Λ] such that _i is a (k_1,k_2)-block source. We say
that  is a somewhere-(k_1,k_2)-block source if  is
a convex combination of simple somewhere random sources.",Somewhere-block source,"Let = (_1,…,_Λ) be a random variable such that
each _i is distributed over ^n_i,1×^n_i,2. We say that  is a simple
(k_1,k_2)-B_MATH_TERM I_MATH_TERM if there exists i ∈
[Λ] such that _i is a (k_1,k_2)-block source. We say
that  is a somewhere-(k_1,k_2)-block source if  is
a convex combination of simple somewhere random sources.",O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Normal form,"\label{thm:linalg:normaldef}
	A system of linear forms 
	$\psi = (\psi_1,\dots,\psi_t) : \bbA^d \rightarrow \bbA^t$
	is in \emph{exact} $s$-normal form at $i \in [t]$ when
	there exists a set of indices
	$J_i \subset [d]$ such that $|J_i| = s + 1$ and
	\begin{enumerate}
		\item $\psi_i(x_1,\dots,x_d)$ depends on all variables $x_k, k \in J_i$,
		\item for all $j \neq i$, $\psi_j(x_1,\dots,x_d)$ does not depend on all variables $x_k, k \in J_i$.
	\end{enumerate}
	We say that $\psi$ is in $s$-normal form when
	it is in exact $s_i$-normal form with $s_i \leq s$ at every $i \in [t]$.",/home/shufan/que_tex/primescplx1.tex,definition[],"
	A system of linear forms 
	ψ = (ψ_1,…,ψ_t) : ^d →^t
	is in exact s-normal form at i ∈ [t] when
	there exists a set of indices
	J_i ⊂ [d] such that |J_i| = s + 1 and
	
		
  * ψ_i(x_1,…,x_d) depends on all variables x_k, k ∈ J_i,
		
  * for all j ≠ i, ψ_j(x_1,…,x_d) does not depend on all variables x_k, k ∈ J_i.
	
	We say that ψ is in s-normal form when
	it is in exact s_i-normal form with s_i ≤ s at every i ∈ [t].",Normal form,"
	A system of linear forms 
	ψ = (ψ_1,…,ψ_t) : ^d →^t
	is in exact s-B_MATH_TERM I_MATH_TERM at i ∈ [t] when
	there exists a set of indices
	J_i ⊂ [d] such that |J_i| = s + 1 and
	
		
  * ψ_i(x_1,…,x_d) depends on all variables x_k, k ∈ J_i,
		
  * for all j ≠ i, ψ_j(x_1,…,x_d) does not depend on all variables x_k, k ∈ J_i.
	
	We say that ψ is in s-B_MATH_TERM I_MATH_TERM when
	it is in exact s_i-B_MATH_TERM I_MATH_TERM with s_i ≤ s at every i ∈ [t].",O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O I_MATH_TERM O O O O O O O O O
Twisted $U^2$ norm,"\label{thm:intg:twistedU2def}
	Let $a,b \in \Z$ and $g : \Z_M \rightarrow \R$.
	The $(a,b)$-twisted $U^2$ norm of $g$ with respect to $X_1,X_2$ is
	\begin{align*}
		\| g \|_{\boxtimes_{a,b}(X_1 \times X_2)}^4 =
		\E_{x^{(0)},x^{(1)} \in X_1 \times X_2} 
		\textstyle\prod\limits_{ \omega \in \{0,1\}^2 }
		g( a x_1^{(\omega_1)} + b x_2^{(\omega_2)} ).		
	\end{align*}
	When $a=b=1$ we simply write $\| g \|_{\boxtimes(X_1 \times X_2)}$.",/home/shufan/que_tex/primescplx1.tex,definition[],"
	Let a,b ∈ and g : _M →.
	The (a,b)-twisted U^2 norm of g with respect to X_1,X_2 is
	
    g _⊠_a,b(X_1 × X_2)^4 =
    		_x^(0),x^(1)∈ X_1 × X_2∏_ω∈{0,1}^2 
    		g( a x_1^(ω_1) + b x_2^(ω_2) ).

	When a=b=1 we simply write g _⊠(X_1 × X_2).",Twisted U^2 norm,"
	Let a,b ∈ and g : _M →.
	The (a,b)-B_MATH_TERM I_MATH_TERM I_MATH_TERM of g with respect to X_1,X_2 is
	
    g _⊠_a,b(X_1 × X_2)^4 =
    		_x^(0),x^(1)∈ X_1 × X_2∏_ω∈{0,1}^2 
    		g( a x_1^(ω_1) + b x_2^(ω_2) ).

	When a=b=1 we simply write g _⊠(X_1 × X_2).",O O O O O O O O O O I_MATH_TERM I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
\ join,"
\RM For all $p,q\geq -1$ and for any two paths $u\in \Lambda _{p}$ and $v\in
\Lambda _{q}$ define their\emph{\ join} $uv\in \Lambda _{p+q+1}$ as follows:%
\begin{equation}
\left( uv\right)
^{i_{0}...i_{p}j_{0}...j_{q}}=u^{i_{0}...i_{p}}v^{j_{0}...j_{q}}.
\label{uvdef}
\end{equation}
",/home/shufan/que_tex/dforms.tex,definition + \emph{},"
For all p,q≥ -1 and for any two paths u∈Λ _p and v∈Λ _q define their join uv∈Λ _p+q+1 as follows:

    ( uv)
    ^i_0...i_pj_0...j_q=u^i_0...i_pv^j_0...j_q.

", join,"
For all p,q≥ -1 and for any two paths u∈Λ _p and v∈Λ _q define theirB_MATH_TERM I_MATH_TERM uv∈Λ _p+q+1 as follows:

    ( uv)
    ^i_0...i_pj_0...j_q=u^i_0...i_pv^j_0...j_q.

",O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O O
parallel arcs,"Let $G$ be a graph and  $e=(u,v) \in E$ then we denote with  
\begin{eqnarray}
F^+(e)&:=&\li\{f \in E \mi \tail{f}=u\,, \head{f} = v \re\} \text{ and} \nonumber\\ 
F^-(e)&:=&\li\{f \in E \mi \tail{f}=v\,, \head{f} = u \re\} \nonumber 
\end{eqnarray}
the sets of all parallel and anti-parallel arcs and set $F(e) = F^+(e)\cup
F^-(e)$.",/home/shufan/que_tex/FASP_Corrected.tex,definition[],"Let G be a graph and  e=(u,v) ∈ E then we denote with  

    F^+(e)   :=   {f ∈ E f=u , f = v } and
     
    F^-(e)   :=   {f ∈ E f=v , f = u }

the sets of all parallel and anti-parallel arcs and set F(e) = F^+(e)∪
F^-(e).",parallel arcs,"Let G be a graph and  e=(u,v) ∈ E then we denote with  

    F^+(e)   :=   {f ∈ E f=u , f = v } and
     
    F^-(e)   :=   {f ∈ E f=v , f = u }

the sets of all parallel and anti-B_MATH_TERM I_MATH_TERM and set F(e) = F^+(e)∪
F^-(e).",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM O O O O O O
Linear forms conditions,"\label{def:linear-forms}
Let $k\geq 2$ be a positive integer. Let $N$ be prime and let $G = \Z/N\Z$. Let $S \geq 2$ be real. We say that a function $\nu:G\rightarrow\R$ satisfies the $k$-linear forms conditions with width $S$ if the following conditions hold.
\begin{enumerate}
\item For any convex body $\Omega \subset \R^{2k}$ with inradius $r(\Omega) \geq S$ and $\Omega \subset [-r(\Omega)^{O(1)}, r(\Omega)^{O(1)}]^{2k}$, we have
\[ \E_{n \in G}\E_{(\ve{s}^{(0)}, \ve{s}^{(1)}) \in \Omega \cap \Z^{2k}} \prod_{j=1}^k \prod_{\ve{\omega}\in \{0,1\}^{[k]\setminus\{j\}}} \nu \left( n+ \psi_j(\ve{s}^{(\ve{\omega})}) \right)^{e(j,\ve{\omega})} =1+o(1), \]
for each choice of $e(j,\ve{\omega})\in \{0,1\}$, where $\psi_j:\Z^k\rightarrow\Z$ is the linear form defined by
\begin{equation}\label{eq:psi-j} 
\psi_j(s_1,\cdots,s_k)=\sum_{i=1}^k (j-i) s_i. 
\end{equation}
\item For any convex body $\Omega \subset \R^{2k}$ with inradius $r(\Omega) \geq S$ and $\Omega \subset [-r(\Omega)^{O(1)}, r(\Omega)^{O(1)}]^{2k}$, we have
\[ \E_{n \in G} \E_{(\ve{s}^{(0)}, \ve{s}^{(1)}) \in \Omega \cap \Z^{2k}}  \prod_{\omega \in \{0,1\}^{k}} \nu\left( n + \psi(\ve{s}^{(\omega)}) \right)^{e(\omega)} = 1 + o(1), \]
for each choice of $e(\omega) \in \{0,1\}$, where $\psi:\Z^k\rightarrow\Z$ is the linear form defined by
\begin{equation}\label{eq:psi} 
\psi(s_1,\cdots,s_k) = k! \sum_{i=1}^k s_i.
\end{equation}
\item For any convex body $\Omega \subset \R^2$ with inradius $r(\Omega) \geq S$ and $\Omega \subset [-r(\Omega)^{O(1)}, r(\Omega)^{O(1)}]^{2}$, and any $1 \leq j \leq k$, we have
\[ \E_{n \in G} \nu(n)^{e} \sum_{(d^{(0)}, d^{(1)}) \in \Omega \cap \Z^2} \prod_{\substack{1 \leq i \leq k\\ i \neq j}} \prod_{\tau \in \{0,1\}} \nu(n + (i-j) d^{(\tau)})^{e(i,\tau)} = 1 + o(1), \]
for each choice of $e, e(i,\tau) \in \{0,1\}$.
\end{enumerate}",/home/shufan/que_tex/narrow.tex,definition[],"
Let k≥ 2 be a positive integer. Let N be prime and let G = /N. Let S ≥ 2 be real. We say that a function ν:G→ satisfies the k-linear forms conditions with width S if the following conditions hold.


  * For any convex body Ω⊂^2k with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2k, we have

    _n ∈ G_(s^(0), s^(1)) ∈Ω∩^2k∏_j=1^k ∏_ω∈{0,1}^[k]∖{j}ν( n+ ψ_j(s^(ω)) )^e(j,ω) =1+o(1),

for each choice of e(j,ω)∈{0,1}, where ψ_j:^k→ is the linear form defined by

    ψ_j(s_1,⋯,s_k)=∑_i=1^k (j-i) s_i.


  * For any convex body Ω⊂^2k with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2k, we have

    _n ∈ G_(s^(0), s^(1)) ∈Ω∩^2k∏_ω∈{0,1}^kν( n + ψ(s^(ω)) )^e(ω) = 1 + o(1),

for each choice of e(ω) ∈{0,1}, where ψ:^k→ is the linear form defined by

    ψ(s_1,⋯,s_k) = k! ∑_i=1^k s_i.


  * For any convex body Ω⊂^2 with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2, and any 1 ≤ j ≤ k, we have

    _n ∈ Gν(n)^e∑_(d^(0), d^(1)) ∈Ω∩^2∏_1 ≤ i ≤ k
     i ≠ j∏_τ∈{0,1}ν(n + (i-j) d^(τ))^e(i,τ) = 1 + o(1),

for each choice of e, e(i,τ) ∈{0,1}.
",Linear forms conditions,"
Let k≥ 2 be a positive integer. Let N be prime and let G = /N. Let S ≥ 2 be real. We say that a function ν:G→ satisfies the k-B_MATH_TERM I_MATH_TERM I_MATH_TERM with width S if the following conditions hold.


  * For any convex body Ω⊂^2k with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2k, we have

    _n ∈ G_(s^(0), s^(1)) ∈Ω∩^2k∏_j=1^k ∏_ω∈{0,1}^[k]∖{j}ν( n+ ψ_j(s^(ω)) )^e(j,ω) =1+o(1),

for each choice of e(j,ω)∈{0,1}, where ψ_j:^k→ is the linear form defined by

    ψ_j(s_1,⋯,s_k)=∑_i=1^k (j-i) s_i.


  * For any convex body Ω⊂^2k with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2k, we have

    _n ∈ G_(s^(0), s^(1)) ∈Ω∩^2k∏_ω∈{0,1}^kν( n + ψ(s^(ω)) )^e(ω) = 1 + o(1),

for each choice of e(ω) ∈{0,1}, where ψ:^k→ is the linear form defined by

    ψ(s_1,⋯,s_k) = k! ∑_i=1^k s_i.


  * For any convex body Ω⊂^2 with inradius r(Ω) ≥ S and Ω⊂ [-r(Ω)^O(1), r(Ω)^O(1)]^2, and any 1 ≤ j ≤ k, we have

    _n ∈ Gν(n)^e∑_(d^(0), d^(1)) ∈Ω∩^2∏_1 ≤ i ≤ k
     i ≠ j∏_τ∈{0,1}ν(n + (i-j) d^(τ))^e(i,τ) = 1 + o(1),

for each choice of e, e(i,τ) ∈{0,1}.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
